t,x,y,vx,vy,jacobi
0.74979345,0.83268352,-1.14212720,-1.60893384,-0.85757149,0.08829929
0.75188784,0.82931119,-1.14391786,-1.61139554,-0.85237564,0.08827736
0.75398224,0.82593373,-1.14569762,-1.61384073,-0.84717095,0.08825544
0.75607663,0.82255117,-1.14746647,-1.61626939,-0.84195747,0.08823351
0.75817103,0.81916353,-1.14922440,-1.61868148,-0.83673526,0.08821158
0.76026542,0.81577086,-1.15097138,-1.62107696,-0.83150435,0.08818965
0.76235982,0.81237319,-1.15270739,-1.62345581,-0.82626479,0.08816772
0.76445421,0.80897056,-1.15443242,-1.62581800,-0.82101663,0.08814578
0.76654861,0.80556299,-1.15614645,-1.62816349,-0.81575992,0.08812385
0.76864300,0.80215053,-1.15784946,-1.63049225,-0.81049471,0.08810192
0.77073740,0.79873321,-1.15954144,-1.63280425,-0.80522104,0.08807999
0.77283179,0.79531107,-1.16122236,-1.63509946,-0.79993896,0.08805806
0.77492619,0.79188414,-1.16289221,-1.63737784,-0.79464851,0.08803612
0.77702058,0.78845245,-1.16455097,-1.63963937,-0.78934975,0.08801419
0.77911498,0.78501604,-1.16619863,-1.64188401,-0.78404273,0.08799225
0.78120937,0.78157495,-1.16783516,-1.64411174,-0.77872748,0.08797032
0.78330377,0.77812921,-1.16946055,-1.64632251,-0.77340406,0.08794839
0.78539816,0.77467886,-1.17107478,-1.64851631,-0.76807252,0.08792645
0.78749256,0.77122394,-1.17267784,-1.65069310,-0.76273291,0.08790451
0.78958695,0.76776447,-1.17426970,-1.65285285,-0.75738527,0.08788258
0.79168135,0.76430050,-1.17585036,-1.65499553,-0.75202965,0.08786064
0.79377574,0.76083205,-1.17741979,-1.65712111,-0.74666610,0.08783870
0.79587014,0.75735917,-1.17897798,-1.65922955,-0.74129468,0.08781676
0.79796453,0.75388190,-1.18052491,-1.66132084,-0.73591541,0.08779483
0.80005893,0.75040026,-1.18206057,-1.66339493,-0.73052837,0.08777289
0.80215332,0.74691430,-1.18358494,-1.66545180,-0.72513359,0.08775095
0.80424772,0.74342405,-1.18509800,-1.66749142,-0.71973112,0.08772901
0.80634211,0.73992954,-1.18659974,-1.66951376,-0.71432102,0.08770706
0.80843651,0.73643081,-1.18809014,-1.67151879,-0.70890333,0.08768512
0.81053090,0.73292791,-1.18956918,-1.67350648,-0.70347810,0.08766318
0.81262530,0.72942086,-1.19103686,-1.67547680,-0.69804539,0.08764124
0.81471969,0.72590970,-1.19249314,-1.67742972,-0.69260523,0.08761929
0.81681409,0.72239447,-1.19393803,-1.67936521,-0.68715768,0.08759735
0.81890849,0.71887520,-1.19537150,-1.68128324,-0.68170279,0.08757540
0.82100288,0.71535194,-1.19679353,-1.68318379,-0.67624062,0.08755346
0.82309728,0.71182471,-1.19820412,-1.68506683,-0.67077120,0.08753151
0.82519167,0.70829356,-1.19960325,-1.68693232,-0.66529459,0.08750956
0.82728607,0.70475852,-1.20099090,-1.68878024,-0.65981083,0.08748762
0.82938046,0.70121963,-1.20236706,-1.69061055,-0.65431999,0.08746567
0.83147486,0.69767692,-1.20373170,-1.69242324,-0.64882210,0.08744372
0.83356925,0.69413043,-1.20508483,-1.69421828,-0.64331723,0.08742177
0.83566365,0.69058020,-1.20642642,-1.69599562,-0.63780541,0.08739982
0.83775804,0.68702627,-1.20775646,-1.69775526,-0.63228670,0.08737786
0.83985244,0.68346868,-1.20907493,-1.69949715,-0.62676116,0.08735591
0.84194683,0.67990745,-1.21038183,-1.70122127,-0.62122882,0.08733396
0.84404123,0.67634263,-1.21167713,-1.70292760,-0.61568975,0.08731200
0.84613562,0.67277425,-1.21296082,-1.70461610,-0.61014398,0.08729005
0.84823002,0.66920236,-1.21423289,-1.70628675,-0.60459159,0.08726809
0.85032441,0.66562699,-1.21549332,-1.70793952,-0.59903260,0.08724614
0.85241881,0.66204817,-1.21674211,-1.70957439,-0.59346708,0.08722418
0.85451320,0.65846595,-1.21797923,-1.71119132,-0.58789508,0.08720222
0.85660760,0.65488036,-1.21920467,-1.71279029,-0.58231664,0.08718026
0.85870199,0.65129145,-1.22041843,-1.71437128,-0.57673182,0.08715830
0.86079639,0.64769924,-1.22162048,-1.71593425,-0.57114067,0.08713634
0.86289078,0.64410377,-1.22281081,-1.71747918,-0.56554324,0.08711437
0.86498518,0.64050509,-1.22398942,-1.71900604,-0.55993959,0.08709241
0.86707957,0.63690323,-1.22515628,-1.72051481,-0.55432976,0.08707044
0.86917397,0.63329822,-1.22631138,-1.72200546,-0.54871381,0.08704848
0.87126836,0.62969012,-1.22745472,-1.72347797,-0.54309178,0.08702651
0.87336276,0.62607895,-1.22858628,-1.72493230,-0.53746373,0.08700454
0.87545715,0.62246475,-1.22970604,-1.72636843,-0.53182972,0.08698258
0.87755155,0.61884757,-1.23081400,-1.72778635,-0.52618979,0.08696061
0.87964594,0.61522743,-1.23191014,-1.72918601,-0.52054400,0.08693863
0.88174034,0.61160438,-1.23299445,-1.73056739,-0.51489239,0.08691666
0.88383473,0.60797846,-1.23406691,-1.73193048,-0.50923502,0.08689469
0.88592913,0.60434970,-1.23512752,-1.73327524,-0.50357195,0.08687271
0.88802352,0.60071814,-1.23617626,-1.73460165,-0.49790322,0.08685074
0.89011792,0.59708383,-1.23721313,-1.73590969,-0.49222889,0.08682876
0.89221231,0.59344680,-1.23823811,-1.73719932,-0.48654901,0.08680678
0.89430671,0.58980708,-1.23925118,-1.73847053,-0.48086363,0.08678480
0.89640110,0.58616472,-1.24025234,-1.73972328,-0.47517281,0.08676282
0.89849550,0.58251976,-1.24124158,-1.74095756,-0.46947660,0.08674084
0.90058989,0.57887223,-1.24221888,-1.74217334,-0.46377505,0.08671886
0.90268429,0.57522217,-1.24318423,-1.74337060,-0.45806821,0.08669688
0.90477868,0.57156963,-1.24413762,-1.74454931,-0.45235615,0.08667489
0.90687308,0.56791463,-1.24507905,-1.74570945,-0.44663890,0.08665290
0.90896747,0.56425723,-1.24600850,-1.74685099,-0.44091653,0.08663091
0.91106187,0.56059745,-1.24692596,-1.74797391,-0.43518908,0.08660892
0.91315626,0.55693534,-1.24783141,-1.74907818,-0.42945662,0.08658693
0.91525066,0.55327094,-1.24872486,-1.75016379,-0.42371919,0.08656494
0.91734505,0.54960429,-1.24960628,-1.75123070,-0.41797684,0.08654295
0.91943945,0.54593542,-1.25047567,-1.75227890,-0.41222964,0.08652095
0.92153385,0.54226437,-1.25133302,-1.75330836,-0.40647764,0.08649896
0.92362824,0.53859119,-1.25217832,-1.75431906,-0.40072088,0.08647696
0.92572264,0.53491591,-1.25301156,-1.75531098,-0.39495943,0.08645496
0.92781703,0.53123857,-1.25383272,-1.75628408,-0.38919334,0.08643296
0.92991143,0.52755922,-1.25464180,-1.75723836,-0.38342266,0.08641095
0.93200582,0.52387788,-1.25543879,-1.75817378,-0.37764744,0.08638895
0.93410022,0.52019461,-1.25622369,-1.75909033,-0.37186774,0.08636694
0.93619461,0.51650943,-1.25699647,-1.75998798,-0.36608362,0.08634494
0.93828901,0.51282240,-1.25775713,-1.76086671,-0.36029512,0.08632293
0.94038340,0.50913355,-1.25850567,-1.76172649,-0.35450231,0.08630092
0.94247780,0.50544291,-1.25924207,-1.76256732,-0.34870523,0.08627891
0.94457219,0.50175053,-1.25996632,-1.76338915,-0.34290395,0.08625689
0.94666659,0.49805646,-1.26067842,-1.76419197,-0.33709851,0.08623488
0.94876098,0.49436072,-1.26137835,-1.76497577,-0.33128897,0.08621286
0.95085538,0.49066336,-1.26206611,-1.76574051,-0.32547539,0.08619084
0.95294977,0.48696441,-1.26274170,-1.76648617,-0.31965782,0.08616882
0.95504417,0.48326393,-1.26340509,-1.76721275,-0.31383632,0.08614680
0.95713856,0.47956194,-1.26405629,-1.76792020,-0.30801094,0.08612477
0.95923296,0.47585849,-1.26469528,-1.76860852,-0.30218173,0.08610275
0.96132735,0.47215362,-1.26532207,-1.76927768,-0.29634876,0.08608072
0.96342175,0.46844737,-1.26593663,-1.76992766,-0.29051207,0.08605869
0.96551614,0.46473978,-1.26653896,-1.77055843,-0.28467172,0.08603666
0.96761054,0.46103089,-1.26712905,-1.77116999,-0.27882777,0.08601462
0.96970493,0.45732074,-1.26770691,-1.77176230,-0.27298028,0.08599259
0.97179933,0.45360936,-1.26827251,-1.77233536,-0.26712929,0.08597055
0.97389372,0.44989681,-1.26882585,-1.77288913,-0.26127487,0.08594851
0.97598812,0.44618311,-1.26936693,-1.77342359,-0.25541706,0.08592647
0.97808251,0.44246832,-1.26989574,-1.77393874,-0.24955594,0.08590443
0.98017691,0.43875247,-1.27041227,-1.77443454,-0.24369154,0.08588238
0.98227130,0.43503560,-1.27091651,-1.77491098,-0.23782393,0.08586033
0.98436570,0.43131775,-1.27140846,-1.77536803,-0.23195316,0.08583828
0.98646009,0.42759897,-1.27188812,-1.77580568,-0.22607930,0.08581623
0.98855449,0.42387929,-1.27235546,-1.77622392,-0.22020239,0.08579418
0.99064888,0.42015875,-1.27281050,-1.77662271,-0.21432249,0.08577212
0.99274328,0.41643740,-1.27325321,-1.77700204,-0.20843966,0.08575007
0.99483767,0.41271528,-1.27368361,-1.77736189,-0.20255395,0.08572801
0.99693207,0.40899242,-1.27410167,-1.77770224,-0.19666542,0.08570594
0.99902646,0.40526887,-1.27450740,-1.77802308,-0.19077414,0.08568388
1.00112086,0.40154466,-1.27490078,-1.77832438,-0.18488014,0.08566181
1.00321525,0.39781985,-1.27528182,-1.77860613,-0.17898350,0.08563974
1.00530965,0.39409447,-1.27565050,-1.77886830,-0.17308426,0.08561767
1.00740404,0.39036856,-1.27600683,-1.77911088,-0.16718249,0.08559560
1.00949844,0.38664216,-1.27635080,-1.77933385,-0.16127824,0.08557352
1.01159283,0.38291532,-1.27668239,-1.77953719,-0.15537156,0.08555144
1.01368723,0.37918807,-1.27700161,-1.77972089,-0.14946252,0.08552936
1.01578162,0.37546045,-1.27730846,-1.77988493,-0.14355118,0.08550728
1.01787602,0.37173251,-1.27760292,-1.78002928,-0.13763758,0.08548519
1.01997041,0.36800430,-1.27788499,-1.78015393,-0.13172178,0.08546310
1.02206481,0.36427584,-1.27815467,-1.78025887,-0.12580386,0.08544101
1.02415921,0.36054718,-1.27841196,-1.78034407,-0.11988385,0.08541892
1.02625360,0.35681836,-1.27865684,-1.78040952,-0.11396182,0.08539682
1.02834800,0.35308943,-1.27888932,-1.78045520,-0.10803782,0.08537472
1.03044239,0.34936042,-1.27910939,-1.78048110,-0.10211192,0.08535262
1.03253679,0.34563138,-1.27931705,-1.78048719,-0.09618417,0.08533052
1.03463118,0.34190235,-1.27951229,-1.78047346,-0.09025463,0.08530841
1.03672558,0.33817336,-1.27969510,-1.78043990,-0.08432335,0.08528630
1.03881997,0.33444447,-1.27986550,-1.78038649,-0.07839040,0.08526419
1.04091437,0.33071571,-1.28002347,-1.78031320,-0.07245582,0.08524208
1.04300876,0.32698712,-1.28016900,-1.78022003,-0.06651969,0.08521996
1.04510316,0.32325875,-1.28030210,-1.78010696,-0.06058206,0.08519784
1.04719755,0.31953064,-1.28042277,-1.77997397,-0.05464298,0.08517571
1.04929195,0.31580283,-1.28053099,-1.77982105,-0.04870251,0.08515359
1.05138634,0.31207536,-1.28062677,-1.77964817,-0.04276072,0.08513146
1.05348074,0.30834827,-1.28071011,-1.77945533,-0.03681766,0.08510933
1.05557513,0.30462161,-1.28078099,-1.77924251,-0.03087338,0.08508719
1.05766953,0.30089541,-1.28083943,-1.77900970,-0.02492795,0.08506505
1.05976392,0.29716972,-1.28088541,-1.77875687,-0.01898143,0.08504291
1.06185832,0.29344458,-1.28091894,-1.77848401,-0.01303387,0.08502077
1.06395271,0.28972004,-1.28094001,-1.77819111,-0.00708534,0.08499862
1.06604711,0.28599613,-1.28094862,-1.77787816,-0.00113588,0.08497647
1.06814150,0.28227289,-1.28094477,-1.77754513,0.00481444,0.08495432
1.07023590,0.27855038,-1.28092845,-1.77719202,0.01076555,0.08493216
1.07233029,0.27482862,-1.28089967,-1.77681880,0.01671742,0.08491000
1.07442469,0.27110767,-1.28085843,-1.77642547,0.02266996,0.08488784
1.07651908,0.26738756,-1.28080471,-1.77601200,0.02862313,0.08486567
1.07861348,0.26366834,-1.28073853,-1.77557840,0.03457687,0.08484350
1.08070787,0.25995005,-1.28065988,-1.77512463,0.04053111,0.08482133
1.08280227,0.25623273,-1.28056876,-1.77465069,0.04648580,0.08479915
1.08489666,0.25251642,-1.28046516,-1.77415656,0.05244088,0.08477697
1.08699106,0.24880117,-1.28034909,-1.77364224,0.05839629,0.08475479
1.08908545,0.24508702,-1.28022055,-1.77310769,0.06435197,0.08473260
1.09117985,0.24137401,-1.28007954,-1.77255292,0.07030786,0.08471041
1.09327424,0.23766218,-1.27992605,-1.77197791,0.07626390,0.08468822
1.09536864,0.23395158,-1.27976009,-1.77138264,0.08222003,0.08466602
1.09746303,0.23024224,-1.27958165,-1.77076711,0.08817620,0.08464382
1.09955743,0.22653422,-1.27939074,-1.77013129,0.09413234,0.08462162
1.10165182,0.22282755,-1.27918735,-1.76947518,0.10008839,0.08459941
1.10374622,0.21912227,-1.27897149,-1.76879877,0.10604429,0.08457720
1.10584061,0.21541843,-1.27874315,-1.76810203,0.11199999,0.08455498
1.10793501,0.21171608,-1.27850235,-1.76738496,0.11795542,0.08453276
1.11002940,0.20801524,-1.27824907,-1.76664755,0.12391053,0.08451054
1.11212380,0.20431597,-1.27798331,-1.76588978,0.12986525,0.08448831
1.11421819,0.20061831,-1.27770509,-1.76511163,0.13581952,0.08446608
1.11631259,0.19692230,-1.27741439,-1.76431311,0.14177329,0.08444385
1.11840698,0.19322799,-1.27711123,-1.76349420,0.14772649,0.08442161
1.12050138,0.18953541,-1.27679560,-1.76265488,0.15367906,0.08439937
1.12259577,0.18584461,-1.27646750,-1.76179514,0.15963095,0.08437712
1.12469017,0.18215563,-1.27612694,-1.76091497,0.16558209,0.08435487
1.12678457,0.17846852,-1.27577392,-1.76001436,0.17153242,0.08433261
1.12887896,0.17478332,-1.27540843,-1.75909330,0.17748188,0.08431035
1.13097336,0.17110006,-1.27503049,-1.75815178,0.18343042,0.08428809
1.13306775,0.16741880,-1.27464008,-1.75718978,0.18937796,0.08426582
1.13516215,0.16373957,-1.27423722,-1.75620730,0.19532446,0.08424355
1.13725654,0.16006243,-1.27382191,-1.75520432,0.20126985,0.08422128
1.13935094,0.15638740,-1.27339415,-1.75418083,0.20721406,0.08419900
1.14144533,0.15271455,-1.27295394,-1.75313682,0.21315705,0.08417671
1.14353973,0.14904390,-1.27250128,-1.75207229,0.21909874,0.08415442
1.14563412,0.14537550,-1.27203618,-1.75098722,0.22503907,0.08413213
1.14772852,0.14170939,-1.27155864,-1.74988159,0.23097800,0.08410983
1.14982291,0.13804562,-1.27106866,-1.74875541,0.23691544,0.08408753
1.15191731,0.13438423,-1.27056625,-1.74760866,0.24285135,0.08406522
1.15401170,0.13072527,-1.27005141,-1.74644133,0.24878567,0.08404291
1.15610610,0.12706877,-1.26952415,-1.74525340,0.25471832,0.08402059
1.15820049,0.12341478,-1.26898445,-1.74404488,0.26064926,0.08399827
1.16029489,0.11976335,-1.26843234,-1.74281575,0.26657841,0.08397594
1.16238928,0.11611451,-1.26786782,-1.74156600,0.27250572,0.08395361
1.16448368,0.11246830,-1.26729088,-1.74029562,0.27843112,0.08393128
1.16657807,0.10882478,-1.26670153,-1.73900460,0.28435457,0.08390894
1.16867247,0.10518399,-1.26609978,-1.73769294,0.29027598,0.08388659
1.17076686,0.10154597,-1.26548563,-1.73636062,0.29619530,0.08386424
1.17286126,0.09791075,-1.26485908,-1.73500763,0.30211248,0.08384189
1.17495565,0.09427840,-1.26422014,-1.73363397,0.30802744,0.08381953
1.17705005,0.09064894,-1.26356882,-1.73223963,0.31394013,0.08379716
1.17914444,0.08702242,-1.26290512,-1.73082459,0.31985048,0.08377479
1.18123884,0.08339889,-1.26222904,-1.72938886,0.32575844,0.08375242
1.18333323,0.07977839,-1.26154059,-1.72793242,0.33166394,0.08373003
1.18542763,0.07616096,-1.26083977,-1.72645526,0.33756691,0.08370765
1.18752202,0.07254664,-1.26012659,-1.72495737,0.34346731,0.08368526
1.18961642,0.06893548,-1.25940106,-1.72343876,0.34936506,0.08366286
1.19171081,0.06532753,-1.25866318,-1.72189940,0.35526010,0.08364046
1.19380521,0.06172282,-1.25791296,-1.72033929,0.36115237,0.08361805
1.19589960,0.05812140,-1.25715039,-1.71875843,0.36704181,0.08359564
1.19799400,0.05452332,-1.25637550,-1.71715680,0.37292836,0.08357322
1.20008839,0.05092861,-1.25558828,-1.71553440,0.37881195,0.08355080
1.20218279,0.04733732,-1.25478874,-1.71389122,0.38469252,0.08352837
1.20427718,0.04374949,-1.25397688,-1.71222726,0.39057001,0.08350593
1.20637158,0.04016517,-1.25315273,-1.71054250,0.39644436,0.08348349
1.20846597,0.03658440,-1.25231627,-1.70883694,0.40231550,0.08346104
1.21056037,0.03300722,-1.25146751,-1.70711057,0.40818337,0.08343859
1.21265476,0.02943368,-1.25060648,-1.70536339,0.41404791,0.08341613
1.21474916,0.02586383,-1.24973316,-1.70359538,0.41990906,0.08339367
1.21684355,0.02229769,-1.24884757,-1.70180655,0.42576675,0.08337120
1.21893795,0.01873533,-1.24794971,-1.69999688,0.43162092,0.08334872
1.22103234,0.01517677,-1.24703960,-1.69816637,0.43747151,0.08332624
1.22312674,0.01162208,-1.24611724,-1.69631502,0.44331846,0.08330375
1.22522113,0.00807128,-1.24518264,-1.69444281,0.44916170,0.08328125
1.22731553,0.00452442,-1.24423580,-1.69254974,0.45500116,0.08325875
1.22940993,0.00098156,-1.24327674,-1.69063581,0.46083679,0.08323624
1.23150432,-0.00255728,-1.24230546,-1.68870100,0.46666853,0.08321373
1.23359872,-0.00609204,-1.24132197,-1.68674532,0.47249630,0.08319121
1.23569311,-0.00962269,-1.24032627,-1.68476875,0.47832005,0.08316868
1.23778751,-0.01314917,-1.23931839,-1.68277130,0.48413972,0.08314615
1.23988190,-0.01667145,-1.23829832,-1.68075295,0.48995523,0.08312361
1.24197630,-0.02018948,-1.23726607,-1.67871370,0.49576653,0.08310106
1.24407069,-0.02370322,-1.23622166,-1.67665354,0.50157355,0.08307851
1.24616509,-0.02721262,-1.23516509,-1.67457248,0.50737623,0.08305595
1.24825948,-0.03071764,-1.23409637,-1.67247050,0.51317451,0.08303338
1.25035388,-0.03421824,-1.23301552,-1.67034761,0.51896832,0.08301081
1.25244827,-0.03771436,-1.23192253,-1.66820378,0.52475760,0.08298823
1.25454267,-0.04120598,-1.23081742,-1.66603903,0.53054229,0.08296564
1.25663706,-0.04469304,-1.22970020,-1.66385334,0.53632231,0.08294305
1.25873146,-0.04817550,-1.22857088,-1.66164672,0.54209761,0.08292045
1.26082585,-0.05165332,-1.22742947,-1.65941915,0.54786813,0.08289784
1.26292025,-0.05512644,-1.22627598,-1.65717064,0.55363380,0.08287522
1.26501464,-0.05859484,-1.22511042,-1.65490117,0.55939455,0.08285260
1.26710904,-0.06205847,-1.22393280,-1.65261075,0.56515032,0.08282997
1.26920343,-0.06551727,-1.22274313,-1.65029937,0.57090106,0.08280733
1.27129783,-0.06897121,-1.22154142,-1.64796702,0.57664668,0.08278469
1.27339222,-0.07242025,-1.22032769,-1.64561371,0.58238714,0.08276204
1.27548662,-0.07586433,-1.21910193,-1.64323942,0.58812236,0.08273938
1.27758101,-0.07930342,-1.21786417,-1.64084416,0.59385228,0.08271671
1.27967541,-0.08273747,-1.21661441,-1.63842793,0.59957684,0.08269404
1.28176980,-0.08616644,-1.21535267,-1.63599071,0.60529597,0.08267135
1.28386420,-0.08959028,-1.21407896,-1.63353250,0.61100961,0.08264866
1.28595859,-0.09300895,-1.21279329,-1.63105331,0.61671769,0.08262596
1.28805299,-0.09642241,-1.21149566,-1.62855313,0.62242015,0.08260326
1.29014738,-0.09983060,-1.21018611,-1.62603195,0.62811692,0.08258054
1.29224178,-0.10323350,-1.20886462,-1.62348978,0.63380795,0.08255782
1.29433617,-0.10663105,-1.20753122,-1.62092660,0.63949316,0.08253509
1.29643057,-0.11002321,-1.20618592,-1.61834242,0.64517249,0.08251235
1.29852496,-0.11340993,-1.20482874,-1.61573724,0.65084587,0.08248961
1.30061936,-0.11679118,-1.20345967,-1.61311105,0.65651325,0.08246685
1.30271375,-0.12016691,-1.20207875,-1.61046385,0.66217455,0.08244409
1.30480815,-0.12353706,-1.20068597,-1.60779563,0.66782971,0.08242132
1.30690254,-0.12690161,-1.19928135,-1.60510640,0.67347867,0.08239854
1.30899694,-0.13026051,-1.19786491,-1.60239616,0.67912136,0.08237575
1.31109133,-0.13361370,-1.19643666,-1.59966489,0.68475771,0.08235295
1.31318573,-0.13696115,-1.19499661,-1.59691260,0.69038767,0.08233014
1.31528012,-0.14030282,-1.19354478,-1.59413929,0.69601116,0.08230733
1.31737452,-0.14363866,-1.19208117,-1.59134496,0.70162812,0.08228451
1.31946891,-0.14696862,-1.19060581,-1.58852959,0.70723848,0.08226167
1.32156331,-0.15029266,-1.18911871,-1.58569320,0.71284219,0.08223883
1.32365770,-0.15361074,-1.18761987,-1.58283578,0.71843917,0.08221598
1.32575210,-0.15692282,-1.18610932,-1.57995733,0.72402935,0.08219312
1.32784649,-0.16022884,-1.18458707,-1.57705784,0.72961268,0.08217025
1.32994089,-0.16352877,-1.18305313,-1.57413733,0.73518909,0.08214737
1.33203529,-0.16682256,-1.18150752,-1.57119577,0.74075850,0.08212449
1.33412968,-0.17011017,-1.17995026,-1.56823318,0.74632086,0.08210159
1.33622408,-0.17339155,-1.17838135,-1.56524955,0.75187611,0.08207868
1.33831847,-0.17666666,-1.17680081,-1.56224489,0.75742416,0.08205577
1.34041287,-0.17993545,-1.17520867,-1.55921918,0.76296497,0.08203284
1.34250726,-0.18319788,-1.17360492,-1.55617244,0.76849846,0.08200991
1.34460166,-0.18645392,-1.17198959,-1.55310465,0.77402456,0.08198696
1.34669605,-0.18970350,-1.17036270,-1.55001583,0.77954321,0.08196401
1.34879045,-0.19294660,-1.16872426,-1.54690596,0.78505435,0.08194104
1.35088484,-0.19618315,-1.16707428,-1.54377505,0.79055791,0.08191807
1.35297924,-0.19941313,-1.16541278,-1.54062310,0.79605382,0.08189508
1.35507363,-0.20263649,-1.16373978,-1.53745010,0.80154201,0.08187209
1.35716803,-0.20585318,-1.16205530,-1.53425607,0.80702242,0.08184908
1.35926242,-0.20906315,-1.16035934,-1.53104099,0.81249499,0.08182606
1.36135682,-0.21226638,-1.15865193,-1.52780486,0.81795964,0.08180304
1.36345121,-0.21546280,-1.15693309,-1.52454770,0.82341631,0.08178000
1.36554561,-0.21865237,-1.15520282,-1.52126949,0.82886493,0.08175695
1.36764000,-0.22183506,-1.15346115,-1.51797024,0.83430544,0.08173390
