      t(s)    theta1(rad)    theta2(rad)             P1             P2
 36.250000      -0.022496       0.058769      -0.136437       0.076131
 36.260000      -0.024501       0.061469      -0.131756       0.070223
 36.270000      -0.026392       0.063994      -0.126690       0.064062
 36.280000      -0.028164       0.066335      -0.121265       0.057667
 36.290000      -0.029813       0.068487      -0.115503       0.051056
 36.300000      -0.031333       0.070442      -0.109429       0.044247
 36.310000      -0.032720       0.072195      -0.103070       0.037261
 36.320000      -0.033970       0.073740      -0.096452       0.030118
 36.330000      -0.035081       0.075072      -0.089602       0.022837
 36.340000      -0.036048       0.076188      -0.082549       0.015442
 36.350000      -0.036870       0.077084      -0.075320       0.007952
 36.360000      -0.037544       0.077758      -0.067944       0.000389
 36.370000      -0.038070       0.078208      -0.060452      -0.007225
 36.380000      -0.038446       0.078433      -0.052871      -0.014867
 36.390000      -0.038672       0.078432      -0.045231      -0.022515
 36.400000      -0.038747       0.078205      -0.037563      -0.030149
 36.410000      -0.038672       0.077753      -0.029896      -0.037745
 36.420000      -0.038448       0.077078      -0.022258      -0.045281
 36.430000      -0.038076       0.076181      -0.014680      -0.052737
 36.440000      -0.037557       0.075065      -0.007189      -0.060090
 36.450000      -0.036895       0.073733       0.000185      -0.067319
 36.460000      -0.036091       0.072190       0.007414      -0.074404
 36.470000      -0.035149       0.070440       0.014472      -0.081324
 36.480000      -0.034072       0.068489       0.021330      -0.088058
 36.490000      -0.032864       0.066341       0.027965      -0.094589
 36.500000      -0.031530       0.064005       0.034349      -0.100897
 36.510000      -0.030074       0.061486       0.040459      -0.106963
 36.520000      -0.028501       0.058792       0.046272      -0.112771
 36.530000      -0.026818       0.055932       0.051764      -0.118304
 36.540000      -0.025029       0.052914       0.056917      -0.123545
 36.550000      -0.023143       0.049749       0.061708      -0.128481
 36.560000      -0.021165       0.046445       0.066120      -0.133098
 36.570000      -0.019102       0.043013       0.070136      -0.137382
 36.580000      -0.016962       0.039464       0.073739      -0.141321
 36.590000      -0.014754       0.035810       0.076916      -0.144905
 36.600000      -0.012483       0.032062       0.079654      -0.148124
 36.610000      -0.010160       0.028231       0.081942      -0.150969
 36.620000      -0.007793       0.024331       0.083769      -0.153433
 36.630000      -0.005390       0.020374       0.085129      -0.155510
 36.640000      -0.002960       0.016373       0.086015      -0.157196
 36.650000      -0.000512       0.012341       0.086423      -0.158486
 36.660000       0.001945       0.008290       0.086351      -0.159378
 36.670000       0.004401       0.004235       0.085797      -0.159872
 36.680000       0.006848       0.000188       0.084763      -0.159967
 36.690000       0.009278      -0.003837       0.083251      -0.159666
 36.700000       0.011679      -0.007829       0.081266      -0.158971
 36.710000       0.014045      -0.011773       0.078814      -0.157885
 36.720000       0.016366      -0.015657       0.075904      -0.156416
 36.730000       0.018634      -0.019470       0.072545      -0.154569
 36.740000       0.020841      -0.023199       0.068747      -0.152352
 36.750000       0.022978      -0.026832       0.064525      -0.149774
 36.760000       0.025039      -0.030358       0.059893      -0.146845
 36.770000       0.027015      -0.033767       0.054866      -0.143577
 36.780000       0.028900      -0.037048       0.049462      -0.139981
 36.790000       0.030687      -0.040192       0.043700      -0.136071
 36.800000       0.032370      -0.043189       0.037598      -0.131861
 36.810000       0.033943      -0.046031       0.031180      -0.127366
 36.820000       0.035400      -0.048710       0.024466      -0.122602
 36.830000       0.036737      -0.051218       0.017480      -0.117585
 36.840000       0.037949      -0.053549       0.010246      -0.112333
 36.850000       0.039032      -0.055696       0.002790      -0.106863
 36.860000       0.039982      -0.057654      -0.004864      -0.101194
 36.870000       0.040797      -0.059418      -0.012689      -0.095344
 36.880000       0.041472      -0.060983      -0.020658      -0.089334
 36.890000       0.042007      -0.062347      -0.028743      -0.083183
 36.900000       0.042398      -0.063505      -0.036916      -0.076910
 36.910000       0.042645      -0.064456      -0.045150      -0.070537
 36.920000       0.042747      -0.065199      -0.053415      -0.064084
 36.930000       0.042703      -0.065731      -0.061684      -0.057571
 36.940000       0.042513      -0.066052      -0.069928      -0.051019
 36.950000       0.042178      -0.066163      -0.078119      -0.044448
 36.960000       0.041698      -0.066065      -0.086227      -0.037880
 36.970000       0.041074      -0.065758      -0.094225      -0.031335
 36.980000       0.040309      -0.065245      -0.102085      -0.024832
 36.990000       0.039404      -0.064530      -0.109779      -0.018393
 37.000000       0.038362      -0.063614      -0.117281      -0.012037
 37.010000       0.037187      -0.062502      -0.124563      -0.005783
 37.020000       0.035880      -0.061198      -0.131601       0.000350
 37.030000       0.034447      -0.059708      -0.138369       0.006343
 37.040000       0.032891      -0.058037      -0.144842       0.012178
 37.050000       0.031217      -0.056192      -0.150998       0.017838
 37.060000       0.029430      -0.054179      -0.156814       0.023306
 37.070000       0.027536      -0.052006      -0.162267       0.028567
 37.080000       0.025540      -0.049680      -0.167339       0.033604
 37.090000       0.023449      -0.047211      -0.172010       0.038403
 37.100000       0.021269      -0.044607      -0.176262       0.042952
 37.110000       0.019007      -0.041877      -0.180077       0.047236
 37.120000       0.016669      -0.039032      -0.183442       0.051244
 37.130000       0.014265      -0.036081      -0.186342       0.054966
 37.140000       0.011800      -0.033036      -0.188766       0.058391
 37.150000       0.009284      -0.029907      -0.190701       0.061511
 37.160000       0.006723      -0.026705      -0.192139       0.064318
 37.170000       0.004128      -0.023443      -0.193072       0.066806
 37.180000       0.001505      -0.020132      -0.193495       0.068970
 37.190000      -0.001135      -0.016784      -0.193403       0.070805
 37.200000      -0.003785      -0.013411      -0.192794       0.072308
 37.210000      -0.006437      -0.010025      -0.191667       0.073478
 37.220000      -0.009080      -0.006639      -0.190022       0.074313
 37.230000      -0.011707      -0.003264      -0.187862       0.074815
 37.240000      -0.014308       0.000088      -0.185192       0.074985
 37.250000      -0.016876       0.003403      -0.182017       0.074827
 37.260000      -0.019402       0.006672      -0.178345       0.074344
 37.270000      -0.021877       0.009882      -0.174186       0.073541
 37.280000      -0.024294       0.013022      -0.169550       0.072426
 37.290000      -0.026645       0.016081      -0.164450       0.071005
 37.300000      -0.028922       0.019049      -0.158899       0.069287
 37.310000      -0.031118       0.021915      -0.152914       0.067281
 37.320000      -0.033226       0.024671      -0.146510       0.064999
 37.330000      -0.035240       0.027306      -0.139706       0.062452
 37.340000      -0.037153       0.029811      -0.132520       0.059651
 37.350000      -0.038960       0.032180      -0.124975       0.056611
 37.360000      -0.040654       0.034404      -0.117091       0.053345
 37.370000      -0.042231       0.036475      -0.108891       0.049867
 37.380000      -0.043687       0.038388      -0.100398       0.046194
 37.390000      -0.045016       0.040136      -0.091637       0.042340
 37.400000      -0.046216       0.041715      -0.082634       0.038323
 37.410000      -0.047282       0.043118      -0.073414       0.034160
 37.420000      -0.048212       0.044343      -0.064003       0.029867
 37.430000      -0.049003       0.045386      -0.054429       0.025463
 37.440000      -0.049653       0.046242      -0.044719       0.020966
 37.450000      -0.050161       0.046912      -0.034902       0.016394
 37.460000      -0.050524       0.047391      -0.025005       0.011765
 37.470000      -0.050744       0.047680      -0.015056       0.007099
 37.480000      -0.050818       0.047778      -0.005085       0.002414
 37.490000      -0.050747       0.047685       0.004882      -0.002271
 37.500000      -0.050532       0.047402       0.014814      -0.006938
 37.510000      -0.050173       0.046929       0.024684      -0.011568
 37.520000      -0.049673       0.046270       0.034465      -0.016142
 37.530000      -0.049032       0.045425       0.044128      -0.020643
 37.540000      -0.048253       0.044399       0.053646      -0.025052
 37.550000      -0.047339       0.043195       0.062993      -0.029351
 37.560000      -0.046292       0.041818       0.072141      -0.033524
 37.570000      -0.045116       0.040271       0.081067      -0.037554
 37.580000      -0.043815       0.038561       0.089745      -0.041425
 37.590000      -0.042394       0.036693       0.098150      -0.045120
 37.600000      -0.040856       0.034674       0.106261      -0.048625
 37.610000      -0.039207       0.032510       0.114054      -0.051925
 37.620000      -0.037453       0.030210       0.121508      -0.055006
 37.630000      -0.035598       0.027781       0.128604      -0.057856
 37.640000      -0.033649       0.025231       0.135323      -0.060463
 37.650000      -0.031612       0.022570       0.141646      -0.062814
 37.660000      -0.029495       0.019807       0.147558      -0.064900
 37.670000      -0.027304       0.016951       0.153043      -0.066711
 37.680000      -0.025045       0.014013       0.158088      -0.068239
 37.690000      -0.022728       0.011002       0.162680      -0.069476
 37.700000      -0.020359       0.007930       0.166809      -0.070415
 37.710000      -0.017946       0.004808       0.170465      -0.071051
 37.720000      -0.015497       0.001646       0.173641      -0.071380
 37.730000      -0.013021      -0.001544       0.176332      -0.071399
 37.740000      -0.010525      -0.004751       0.178531      -0.071105
 37.750000      -0.008017      -0.007963       0.180237      -0.070497
 37.760000      -0.005507      -0.011169       0.181447      -0.069576
 37.770000      -0.003002      -0.014358       0.182164      -0.068342
 37.780000      -0.000511      -0.017517       0.182388      -0.066798
 37.790000       0.001959      -0.020636       0.182123      -0.064948
 37.800000       0.004400      -0.023704       0.181375      -0.062796
 37.810000       0.006802      -0.026709       0.180150      -0.060348
 37.820000       0.009160      -0.029642       0.178457      -0.057610
 37.830000       0.011465      -0.032491       0.176304      -0.054590
 37.840000       0.013710      -0.035247       0.173705      -0.051297
 37.850000       0.015889      -0.037900       0.170670      -0.047741
 37.860000       0.017993      -0.040441       0.167215      -0.043933
 37.870000       0.020018      -0.042861       0.163354      -0.039883
 37.880000       0.021957      -0.045152       0.159104      -0.035604
 37.890000       0.023804      -0.047306       0.154482      -0.031109
 37.900000       0.025553      -0.049315       0.149508      -0.026413
 37.910000       0.027201      -0.051173       0.144201      -0.021529
 37.920000       0.028742      -0.052874       0.138582      -0.016473
 37.930000       0.030171      -0.054411       0.132672      -0.011261
 37.940000       0.031485      -0.055780       0.126494      -0.005909
 37.950000       0.032681      -0.056976       0.120071      -0.000433
 37.960000       0.033756      -0.057994       0.113427       0.005148
 37.970000       0.034706      -0.058832       0.106585       0.010818
 37.980000       0.035530      -0.059487       0.099571       0.016559
 37.990000       0.036225      -0.059956       0.092409       0.022352
 38.000000       0.036790      -0.060237       0.085126       0.028179
 38.010000       0.037225      -0.060329       0.077746       0.034023
 38.020000       0.037529      -0.060232       0.070296       0.039863
 38.030000       0.037700      -0.059947       0.062802       0.045683
 38.040000       0.037741      -0.059472       0.055289       0.051463
 38.050000       0.037650      -0.058810       0.047783       0.057185
 38.060000       0.037430      -0.057963       0.040310       0.062830
 38.070000       0.037081      -0.056932       0.032894       0.068382
 38.080000       0.036606      -0.055721       0.025562       0.073821
 38.090000       0.036007      -0.054332       0.018338       0.079131
 38.100000       0.035286      -0.052771       0.011246       0.084295
 38.110000       0.034446      -0.051041       0.004309       0.089296
 38.120000       0.033490      -0.049149      -0.002450       0.094117
 38.130000       0.032423      -0.047098      -0.009008       0.098743
 38.140000       0.031249      -0.044896      -0.015344       0.103160
 38.150000       0.029972      -0.042548      -0.021437       0.107352
 38.160000       0.028596      -0.040063      -0.027268       0.111306
 38.170000       0.027128      -0.037448      -0.032817       0.115008
 38.180000       0.025571      -0.034711      -0.038068       0.118447
 38.190000       0.023933      -0.031860      -0.043003       0.121611
 38.200000       0.022220      -0.028904      -0.047608       0.124490
 38.210000       0.020437      -0.025852      -0.051867       0.127073
 38.220000       0.018591      -0.022715      -0.055769       0.129352
 38.230000       0.016689      -0.019501      -0.059301       0.131319
 38.240000       0.014738      -0.016222      -0.062453       0.132967
 38.250000       0.012746      -0.012888      -0.065217       0.134291
 38.260000       0.010719      -0.009509      -0.067584       0.135286
 38.270000       0.008665      -0.006096      -0.069550       0.135947
 38.280000       0.006592      -0.002660      -0.071109       0.136272
 38.290000       0.004507       0.000788      -0.072259       0.136260
 38.300000       0.002418       0.004236      -0.072998       0.135911
 38.310000       0.000332       0.007673      -0.073325       0.135224
 38.320000      -0.001742       0.011090      -0.073244       0.134201
 38.330000      -0.003798       0.014474      -0.072756       0.132846
 38.340000      -0.005827       0.017814      -0.071866       0.131162
 38.350000      -0.007823       0.021101      -0.070580       0.129154
 38.360000      -0.009778       0.024324      -0.068906       0.126828
 38.370000      -0.011686       0.027472      -0.066851       0.124191
 38.380000      -0.013539       0.030536      -0.064427       0.121251
 38.390000      -0.015331       0.033506      -0.061645       0.118016
 38.400000      -0.017055       0.036374      -0.058517       0.114497
 38.410000      -0.018707       0.039130      -0.055057       0.110704
 38.420000      -0.020279       0.041766      -0.051281       0.106649
 38.430000      -0.021767       0.044275      -0.047204       0.102344
 38.440000      -0.023165       0.046648      -0.042843       0.097802
 38.450000      -0.024469       0.048879      -0.038218       0.093036
 38.460000      -0.025674       0.050961      -0.033346       0.088062
 38.470000      -0.026777       0.052890      -0.028248       0.082894
 38.480000      -0.027773       0.054658      -0.022944       0.077547
 38.490000      -0.028659       0.056262      -0.017455       0.072038
 38.500000      -0.029433       0.057697      -0.011804       0.066383
 38.510000      -0.030092       0.058959      -0.006012       0.060600
 38.520000      -0.030634       0.060046      -0.000103       0.054704
 38.530000      -0.031056       0.060954       0.005901       0.048713
 38.540000      -0.031359       0.061681       0.011975       0.042646
 38.550000      -0.031540       0.062227       0.018096       0.036520
 38.560000      -0.031599       0.062589       0.024241       0.030353
 38.570000      -0.031536       0.062769       0.030385       0.024162
 38.580000      -0.031352       0.062764       0.036504       0.017966
 38.590000      -0.031046       0.062578       0.042575       0.011784
 38.600000      -0.030620       0.062210       0.048574       0.005631
 38.610000      -0.030075       0.061663       0.054477      -0.000472
 38.620000      -0.029413       0.060939       0.060262      -0.006511
 38.630000      -0.028636       0.060040       0.065906      -0.012466
 38.640000      -0.027747       0.058971       0.071386      -0.018321
 38.650000      -0.026748       0.057735       0.076681      -0.024061
 38.660000      -0.025643       0.056337       0.081770      -0.029667
 38.670000      -0.024434       0.054782       0.086632      -0.035126
 38.680000      -0.023127       0.053074       0.091247      -0.040422
 38.690000      -0.021725       0.051221       0.095597      -0.045540
 38.700000      -0.020233       0.049228       0.099664      -0.050466
 38.710000      -0.018656       0.047103       0.103430      -0.055188
 38.720000      -0.016999       0.044852       0.106879      -0.059692
 38.730000      -0.015267       0.042484       0.109997      -0.063967
 38.740000      -0.013466       0.040007       0.112769      -0.068001
 38.750000      -0.011603       0.037428       0.115183      -0.071784
 38.760000      -0.009683       0.034758       0.117227      -0.075308
 38.770000      -0.007713       0.032004       0.118890      -0.078563
 38.780000      -0.005700       0.029177       0.120164      -0.081542
 38.790000      -0.003650       0.026286       0.121041      -0.084238
 38.800000      -0.001571       0.023341       0.121514      -0.086645
 38.810000       0.000531       0.020353       0.121579      -0.088759
 38.820000       0.002648       0.017330       0.121232      -0.090576
 38.830000       0.004773       0.014284       0.120471      -0.092093
 38.840000       0.006899       0.011226       0.119294      -0.093308
 38.850000       0.009018       0.008164       0.117703      -0.094222
 38.860000       0.011123       0.005110       0.115700      -0.094833
 38.870000       0.013208       0.002075       0.113289      -0.095145
 38.880000       0.015264      -0.000933       0.110474      -0.095158
 38.890000       0.017284      -0.003902       0.107261      -0.094876
 38.900000       0.019263      -0.006823       0.103659      -0.094304
 38.910000       0.021192      -0.009686       0.099677      -0.093447
 38.920000       0.023067      -0.012483       0.095324      -0.092310
 38.930000       0.024879      -0.015203       0.090612      -0.090903
 38.940000       0.026623      -0.017838       0.085555      -0.089231
 38.950000       0.028294      -0.020380       0.080167      -0.087304
 38.960000       0.029885      -0.022821       0.074462      -0.085133
 38.970000       0.031391      -0.025152       0.068456      -0.082726
 38.980000       0.032808      -0.027368       0.062168      -0.080096
 38.990000       0.034131      -0.029461       0.055614      -0.077254
 39.000000       0.035355      -0.031424       0.048814      -0.074213
 39.010000       0.036476      -0.033253       0.041789      -0.070986
 39.020000       0.037491      -0.034941       0.034557      -0.067585
 39.030000       0.038396      -0.036484       0.027142      -0.064027
 39.040000       0.039189      -0.037878       0.019564      -0.060324
 39.050000       0.039866      -0.039118       0.011846      -0.056492
 39.060000       0.040427      -0.040202       0.004010      -0.052547
 39.070000       0.040868      -0.041127      -0.003919      -0.048503
 39.080000       0.041189      -0.041891      -0.011919      -0.044376
 39.090000       0.041389      -0.042492      -0.019966      -0.040184
 39.100000       0.041466      -0.042928      -0.028036      -0.035940
 39.110000       0.041421      -0.043200      -0.036105      -0.031663
 39.120000       0.041253      -0.043306      -0.044149      -0.027367
 39.130000       0.040963      -0.043248      -0.052144      -0.023070
 39.140000       0.040553      -0.043027      -0.060066      -0.018787
 39.150000       0.040022      -0.042644      -0.067892      -0.014534
 39.160000       0.039374      -0.042101      -0.075599      -0.010327
 39.170000       0.038609      -0.041400      -0.083163      -0.006181
 39.180000       0.037730      -0.040545      -0.090562      -0.002113
 39.190000       0.036740      -0.039539      -0.097774       0.001864
 39.200000       0.035641      -0.038387      -0.104778       0.005734
 39.210000       0.034438      -0.037092      -0.111553       0.009483
 39.220000       0.033133      -0.035659      -0.118078       0.013098
 39.230000       0.031731      -0.034095      -0.124335       0.016566
 39.240000       0.030236      -0.032404      -0.130304       0.019874
 39.250000       0.028653      -0.030594      -0.135969       0.023009
 39.260000       0.026986      -0.028671      -0.141312       0.025961
 39.270000       0.025242      -0.026642      -0.146318       0.028718
 39.280000       0.023425      -0.024515      -0.150972       0.031271
 39.290000       0.021541      -0.022297      -0.155261       0.033611
 39.300000       0.019596      -0.019997      -0.159172       0.035729
 39.310000       0.017596      -0.017622      -0.162695       0.037617
 39.320000       0.015548      -0.015183      -0.165818       0.039268
 39.330000       0.013458      -0.012687      -0.168534       0.040678
 39.340000       0.011333      -0.010144      -0.170834       0.041840
 39.350000       0.009179      -0.007564      -0.172714       0.042750
 39.360000       0.007004      -0.004955      -0.174167       0.043406
 39.370000       0.004815      -0.002327      -0.175192       0.043805
 39.380000       0.002618       0.000309      -0.175785       0.043945
 39.390000       0.000420       0.002945      -0.175947       0.043827
 39.400000      -0.001771       0.005571      -0.175677       0.043451
 39.410000      -0.003949       0.008177      -0.174979       0.042818
 39.420000      -0.006107       0.010754      -0.173855       0.041931
 39.430000      -0.008237       0.013292      -0.172310       0.040793
 39.440000      -0.010334       0.015782      -0.170351       0.039409
 39.450000      -0.012390       0.018215      -0.167985       0.037784
 39.460000      -0.014399       0.020583      -0.165220       0.035923
 39.470000      -0.016356       0.022876      -0.162068       0.033834
 39.480000      -0.018253       0.025088      -0.158538       0.031525
 39.490000      -0.020086       0.027209      -0.154644       0.029004
 39.500000      -0.021848       0.029232      -0.150398       0.026279
 39.510000      -0.023535       0.031150      -0.145815       0.023363
 39.520000      -0.025142       0.032957      -0.140911       0.020264
 39.530000      -0.026664       0.034646      -0.135702       0.016994
 39.540000      -0.028096       0.036211      -0.130205       0.013565
 39.550000      -0.029434       0.037647      -0.124438       0.009990
 39.560000      -0.030676       0.038948      -0.118421       0.006282
 39.570000      -0.031816       0.040111      -0.112173       0.002453
 39.580000      -0.032853       0.041130      -0.105714      -0.001482
 39.590000      -0.033784       0.042003      -0.099064      -0.005508
 39.600000      -0.034606       0.042727      -0.092246      -0.009612
 39.610000      -0.035317       0.043298      -0.085280      -0.013779
 39.620000      -0.035916       0.043715      -0.078188      -0.017993
 39.630000      -0.036401       0.043976      -0.070994      -0.022240
 39.640000      -0.036772       0.044081      -0.063719      -0.026504
 39.650000      -0.037027       0.044028      -0.056386      -0.030769
 39.660000      -0.037167       0.043817      -0.049018      -0.035021
 39.670000      -0.037192       0.043450      -0.041636      -0.039244
 39.680000      -0.037103       0.042926      -0.034265      -0.043422
 39.690000      -0.036899       0.042248      -0.026926      -0.047541
 39.700000      -0.036584       0.041417      -0.019642      -0.051585
 39.710000      -0.036157       0.040436      -0.012434      -0.055539
 39.720000      -0.035621       0.039308      -0.005324      -0.059390
 39.730000      -0.034979       0.038036       0.001667      -0.063122
 39.740000      -0.034232       0.036624       0.008518      -0.066723
 39.750000      -0.033384       0.035077       0.015209      -0.070178
 39.760000      -0.032438       0.033399       0.021721      -0.073474
 39.770000      -0.031398       0.031595       0.028034      -0.076600
 39.780000      -0.030267       0.029671       0.034131      -0.079542
 39.790000      -0.029050       0.027633       0.039995      -0.082290
 39.800000      -0.027751       0.025488       0.045608      -0.084834
 39.810000      -0.026375       0.023242       0.050955      -0.087161
 39.820000      -0.024927       0.020903       0.056022      -0.089265
 39.830000      -0.023412       0.018478       0.060795      -0.091134
 39.840000      -0.021835       0.015975       0.065262      -0.092763
 39.850000      -0.020203       0.013403       0.069411      -0.094143
 39.860000      -0.018520       0.010768       0.073232      -0.095268
 39.870000      -0.016794       0.008081       0.076715      -0.096133
 39.880000      -0.015029       0.005350       0.079853      -0.096733
 39.890000      -0.013233       0.002584       0.082639      -0.097063
 39.900000      -0.011412      -0.000209       0.085067      -0.097122
 39.910000      -0.009572      -0.003018       0.087134      -0.096908
 39.920000      -0.007719      -0.005834       0.088835      -0.096418
 39.930000      -0.005861      -0.008649       0.090171      -0.095654
 39.940000      -0.004004      -0.011453       0.091139      -0.094615
 39.950000      -0.002153      -0.014236       0.091742      -0.093303
 39.960000      -0.000317      -0.016990       0.091980      -0.091721
 39.970000       0.001500      -0.019705       0.091858      -0.089873
 39.980000       0.003291      -0.022373       0.091380      -0.087762
 39.990000       0.005049      -0.024984       0.090553      -0.085394
 40.000000       0.006768      -0.027531       0.089382      -0.082775
 40.010000       0.008444      -0.030004       0.087877      -0.079912
 40.020000       0.010069      -0.032397       0.086046      -0.076812
 40.030000       0.011640      -0.034701       0.083900      -0.073484
 40.040000       0.013150      -0.036908       0.081451      -0.069937
 40.050000       0.014594      -0.039013       0.078711      -0.066181
 40.060000       0.015968      -0.041007       0.075693      -0.062227
 40.070000       0.017268      -0.042886       0.072412      -0.058085
 40.080000       0.018489      -0.044643       0.068883      -0.053767
 40.090000       0.019628      -0.046272       0.065122      -0.049286
 40.100000       0.020680      -0.047768       0.061145      -0.044654
 40.110000       0.021643      -0.049128       0.056969      -0.039886
 40.120000       0.022514      -0.050347       0.052613      -0.034993
 40.130000       0.023290      -0.051421       0.048096      -0.029991
 40.140000       0.023969      -0.052346       0.043435      -0.024894
 40.150000       0.024549      -0.053122       0.038651      -0.019717
 40.160000       0.025028      -0.053744       0.033762      -0.014474
 40.170000       0.025405      -0.054212       0.028790      -0.009181
 40.180000       0.025679      -0.054524       0.023754      -0.003852
 40.190000       0.025850      -0.054679       0.018673       0.001496
 40.200000       0.025917      -0.054677       0.013570       0.006849
 40.210000       0.025880      -0.054519       0.008464       0.012191
 40.220000       0.025740      -0.054204       0.003375       0.017507
 40.230000       0.025498      -0.053735      -0.001676       0.022781
 40.240000       0.025154      -0.053112      -0.006670       0.027999
 40.250000       0.024711      -0.052339      -0.011587       0.033146
 40.260000       0.024169      -0.051416      -0.016406       0.038206
 40.270000       0.023531      -0.050349      -0.021110       0.043166
 40.280000       0.022800      -0.049139      -0.025679       0.048012
 40.290000       0.021977      -0.047791      -0.030096       0.052730
 40.300000       0.021066      -0.046309      -0.034343       0.057306
 40.310000       0.020071      -0.044699      -0.038403       0.061728
 40.320000       0.018994      -0.042965      -0.042260       0.065984
 40.330000       0.017840      -0.041113      -0.045898       0.070061
 40.340000       0.016613      -0.039148      -0.049303       0.073949
 40.350000       0.015318      -0.037078      -0.052461       0.077637
 40.360000       0.013958      -0.034909      -0.055358       0.081114
 40.370000       0.012539      -0.032648      -0.057983       0.084372
 40.380000       0.011065      -0.030302      -0.060324       0.087402
 40.390000       0.009543      -0.027879      -0.062372       0.090197
 40.400000       0.007977      -0.025387      -0.064118       0.092748
 40.410000       0.006373      -0.022834      -0.065553       0.095050
 40.420000       0.004738      -0.020227      -0.066671       0.097098
 40.430000       0.003075      -0.017577      -0.067467       0.098886
 40.440000       0.001393      -0.014891      -0.067934       0.100410
 40.450000      -0.000304      -0.012177      -0.068072       0.101669
 40.460000      -0.002009      -0.009446      -0.067876       0.102659
 40.470000      -0.003716      -0.006705      -0.067346       0.103379
 40.480000      -0.005419      -0.003964      -0.066483       0.103829
 40.490000      -0.007112      -0.001230      -0.065288       0.104010
 40.500000      -0.008789       0.001486      -0.063764       0.103923
 40.510000      -0.010444       0.004176      -0.061913       0.103569
 40.520000      -0.012070       0.006832      -0.059743       0.102953
 40.530000      -0.013663       0.009445      -0.057258       0.102078
 40.540000      -0.015216       0.012007      -0.054465       0.100948
 40.550000      -0.016724       0.014510      -0.051374       0.099569
 40.560000      -0.018181       0.016946      -0.047994       0.097948
 40.570000      -0.019583       0.019308      -0.044334       0.096092
 40.580000      -0.020925       0.021589      -0.040408       0.094007
 40.590000      -0.022201       0.023781      -0.036226       0.091704
 40.600000      -0.023407       0.025878      -0.031803       0.089190
 40.610000      -0.024540       0.027874      -0.027152       0.086476
 40.620000      -0.025594       0.029762      -0.022288       0.083572
 40.630000      -0.026567       0.031539      -0.017227       0.080488
 40.640000      -0.027455       0.033198      -0.011986       0.077237
 40.650000      -0.028255       0.034734      -0.006582       0.073830
 40.660000      -0.028964       0.036145      -0.001032       0.070279
 40.670000      -0.029579       0.037425       0.004647       0.066597
 40.680000      -0.030099       0.038571       0.010434       0.062797
 40.690000      -0.030522       0.039582       0.016312       0.058893
 40.700000      -0.030845       0.040453       0.022260       0.054897
 40.710000      -0.031068       0.041184       0.028260       0.050824
 40.720000      -0.031190       0.041773       0.034292       0.046687
 40.730000      -0.031211       0.042218       0.040336       0.042501
 40.740000      -0.031129       0.042520       0.046372       0.038280
 40.750000      -0.030946       0.042677       0.052379       0.034038
 40.760000      -0.030661       0.042691       0.058339       0.029789
 40.770000      -0.030276       0.042562       0.064231       0.025546
 40.780000      -0.029791       0.042292       0.070036       0.021326
 40.790000      -0.029207       0.041881       0.075734       0.017140
 40.800000      -0.028527       0.041333       0.081306       0.013002
 40.810000      -0.027753       0.040650       0.086734       0.008927
 40.820000      -0.026886       0.039834       0.091999       0.004926
 40.830000      -0.025929       0.038890       0.097084       0.001014
 40.840000      -0.024886       0.037821       0.101972      -0.002799
 40.850000      -0.023759       0.036631       0.106645      -0.006499
 40.860000      -0.022552       0.035326       0.111088      -0.010075
 40.870000      -0.021269       0.033909       0.115286      -0.013516
 40.880000      -0.019913       0.032387       0.119224      -0.016811
 40.890000      -0.018489       0.030765       0.122888      -0.019951
 40.900000      -0.017001       0.029050       0.126266      -0.022925
 40.910000      -0.015453       0.027247       0.129345      -0.025726
 40.920000      -0.013852       0.025364       0.132115      -0.028345
 40.930000      -0.012201       0.023407       0.134566      -0.030773
 40.940000      -0.010507       0.021383       0.136688      -0.033005
 40.950000      -0.008774       0.019300       0.138474      -0.035035
 40.960000      -0.007007       0.017166       0.139917      -0.036856
 40.970000      -0.005214       0.014989       0.141010      -0.038464
 40.980000      -0.003399       0.012775       0.141750      -0.039856
 40.990000      -0.001568       0.010534       0.142133      -0.041029
 41.000000       0.000273       0.008273       0.142156      -0.041979
 41.010000       0.002119       0.006001       0.141818      -0.042706
 41.020000       0.003962       0.003726       0.141119      -0.043208
 41.030000       0.005797       0.001456       0.140060      -0.043487
 41.040000       0.007619      -0.000802       0.138644      -0.043543
 41.050000       0.009421      -0.003038       0.136873      -0.043377
 41.060000       0.011199      -0.005245       0.134753      -0.042993
 41.070000       0.012945      -0.007415       0.132288      -0.042393
 41.080000       0.014655      -0.009540       0.129487      -0.041581
 41.090000       0.016323      -0.011613       0.126355      -0.040563
 41.100000       0.017944      -0.013627       0.122904      -0.039344
 41.110000       0.019513      -0.015574       0.119141      -0.037930
 41.120000       0.021025      -0.017449       0.115078      -0.036328
 41.130000       0.022475      -0.019244       0.110728      -0.034545
 41.140000       0.023859      -0.020952       0.106101      -0.032590
 41.150000       0.025173      -0.022570       0.101213      -0.030472
 41.160000       0.026413      -0.024090       0.096077      -0.028199
 41.170000       0.027575      -0.025508       0.090709      -0.025782
 41.180000       0.028655      -0.026819       0.085123      -0.023231
 41.190000       0.029650      -0.028019       0.079338      -0.020557
 41.200000       0.030558      -0.029103       0.073368      -0.017770
 41.210000       0.031376      -0.030068       0.067233      -0.014883
 41.220000       0.032102      -0.030911       0.060950      -0.011907
