# t x v
0.24900000 1.06652252 0.93229533
0.25000000 1.06745425 0.93116879
0.25100000 1.06838486 0.93004273
0.25200000 1.06931434 0.92891716
0.25300000 1.07024269 0.92779207
0.25400000 1.07116992 0.92666747
0.25500000 1.07209602 0.92554335
0.25600000 1.07302101 0.92441972
0.25700000 1.07394486 0.92329656
0.25800000 1.07486760 0.92217390
0.25900000 1.07578921 0.92105171
0.26000000 1.07670970 0.91993001
0.26100000 1.07762907 0.91880879
0.26200000 1.07854732 0.91768806
0.26300000 1.07946445 0.91656780
0.26400000 1.08038046 0.91544803
0.26500000 1.08129534 0.91432875
0.26600000 1.08220911 0.91320994
0.26700000 1.08312176 0.91209162
0.26800000 1.08403330 0.91097378
0.26900000 1.08494371 0.90985643
0.27000000 1.08585301 0.90873955
0.27100000 1.08676119 0.90762316
0.27200000 1.08766826 0.90650725
0.27300000 1.08857421 0.90539182
0.27400000 1.08947904 0.90427687
0.27500000 1.09038276 0.90316240
0.27600000 1.09128536 0.90204841
0.27700000 1.09218686 0.90093491
0.27800000 1.09308723 0.89982188
0.27900000 1.09398650 0.89870934
0.28000000 1.09488465 0.89759728
0.28100000 1.09578169 0.89648570
0.28200000 1.09667762 0.89537460
0.28300000 1.09757244 0.89426397
0.28400000 1.09846615 0.89315383
0.28500000 1.09935875 0.89204417
0.28600000 1.10025024 0.89093499
0.28700000 1.10114062 0.88982629
0.28800000 1.10202989 0.88871807
0.28900000 1.10291806 0.88761032
0.29000000 1.10380511 0.88650306
0.29100000 1.10469106 0.88539628
0.29200000 1.10557591 0.88428997
0.29300000 1.10645964 0.88318414
0.29400000 1.10734227 0.88207880
0.29500000 1.10822380 0.88097393
0.29600000 1.10910422 0.87986954
0.29700000 1.10998354 0.87876562
0.29800000 1.11086175 0.87766219
0.29900000 1.11173886 0.87655923
0.30000000 1.11261487 0.87545675
0.30100000 1.11348978 0.87435475
0.30200000 1.11436358 0.87325323
0.30300000 1.11523628 0.87215218
0.30400000 1.11610789 0.87105161
0.30500000 1.11697839 0.86995152
0.30600000 1.11784779 0.86885191
0.30700000 1.11871609 0.86775277
0.30800000 1.11958329 0.86665411
0.30900000 1.12044940 0.86555592
0.31000000 1.12131441 0.86445821
0.31100000 1.12217832 0.86336098
0.31200000 1.12304113 0.86226422
0.31300000 1.12390284 0.86116794
0.31400000 1.12476346 0.86007214
0.31500000 1.12562299 0.85897681
0.31600000 1.12648142 0.85788195
0.31700000 1.12733875 0.85678758
0.31800000 1.12819499 0.85569367
0.31900000 1.12905014 0.85460024
0.32000000 1.12990419 0.85350729
0.32100000 1.13075715 0.85241481
0.32200000 1.13160902 0.85132280
0.32300000 1.13245980 0.85023127
0.32400000 1.13330949 0.84914022
0.32500000 1.13415808 0.84804963
0.32600000 1.13500558 0.84695953
0.32700000 1.13585200 0.84586989
0.32800000 1.13669732 0.84478073
0.32900000 1.13754156 0.84369204
0.33000000 1.13838471 0.84260383
0.33100000 1.13922677 0.84151608
0.33200000 1.14006774 0.84042881
0.33300000 1.14090763 0.83934202
0.33400000 1.14174642 0.83825569
0.33500000 1.14258414 0.83716984
0.33600000 1.14342076 0.83608446
0.33700000 1.14425631 0.83499956
0.33800000 1.14509076 0.83391512
0.33900000 1.14592414 0.83283116
0.34000000 1.14675643 0.83174766
0.34100000 1.14758763 0.83066464
0.34200000 1.14841776 0.82958209
0.34300000 1.14924680 0.82850002
0.34400000 1.15007476 0.82741841
0.34500000 1.15090163 0.82633727
0.34600000 1.15172743 0.82525660
0.34700000 1.15255215 0.82417641
0.34800000 1.15337578 0.82309668
0.34900000 1.15419834 0.82201743
0.35000000 1.15501982 0.82093864
0.35100000 1.15584022 0.81986032
0.35200000 1.15665954 0.81878248
0.35300000 1.15747778 0.81770510
0.35400000 1.15829495 0.81662819
0.35500000 1.15911104 0.81555175
0.35600000 1.15992605 0.81447578
0.35700000 1.16073999 0.81340028
0.35800000 1.16155285 0.81232525
0.35900000 1.16236464 0.81125068
0.36000000 1.16317535 0.81017659
0.36100000 1.16398499 0.80910296
0.36200000 1.16479356 0.80802980
0.36300000 1.16560105 0.80695710
0.36400000 1.16640747 0.80588488
0.36500000 1.16721282 0.80481312
0.36600000 1.16801710 0.80374182
0.36700000 1.16882031 0.80267100
0.36800000 1.16962244 0.80160064
0.36900000 1.17042351 0.80053075
0.37000000 1.17122350 0.79946132
0.37100000 1.17202243 0.79839237
0.37200000 1.17282029 0.79732387
0.37300000 1.17361708 0.79625584
0.37400000 1.17441280 0.79518828
0.37500000 1.17520745 0.79412119
0.37600000 1.17600104 0.79305455
0.37700000 1.17679356 0.79198839
0.37800000 1.17758502 0.79092269
0.37900000 1.17837541 0.78985745
0.38000000 1.17916473 0.78879268
0.38100000 1.17995299 0.78772837
0.38200000 1.18074019 0.78666453
0.38300000 1.18152632 0.78560115
0.38400000 1.18231139 0.78453823
0.38500000 1.18309540 0.78347578
0.38600000 1.18387834 0.78241379
0.38700000 1.18466023 0.78135227
0.38800000 1.18544105 0.78029120
0.38900000 1.18622081 0.77923060
